user_id,age,gender,country,post_id,post_type,post_category,likes,comments,shares,watch_time_sec,impression_count,posted_at,follower_count,is_verified,device_type,sentiment,hashtags,engagement_rate,hashtag_count,Engagement_Score,Hashtag_counts,hour,watch_time_hours,day_name
57638,42,Male,Japan,786133,Reel,Fashion,19698,1103,744,3859,27839,2022-07-02,10632,False,Tablet,Positive,#music,0.773914293,1,21545,1,0,1.0719444444444444,Saturday
88249,31,Other,India,159668,Video,Fashion,4406,1475,1450,4778,62276,2022-11-23,449944,False,Desktop,Neutral,#music #lifestyle,0.117717901,2,7331,2,0,1.3272222222222223,Wednesday
12719,61,Female,UK,454100,Image,Music,18993,1618,1012,5809,48934,2023-07-20,121292,False,Desktop,Negative,#tech #fashion,0.430436915,2,21623,2,0,1.613611111111111,Thursday
32890,37,Male,USA,826610,Reel,Fashion,7591,1512,1214,6366,81202,2023-11-07,242221,False,Mobile,Positive,#fitness #love,0.127053521,2,10317,2,0,1.7683333333333333,Tuesday
87236,28,Female,Canada,739375,Video,Lifestyle,3119,642,973,4394,38404,2023-10-23,483609,False,Desktop,Positive,#reels,0.12326841,1,4734,1,0,1.2205555555555556,Monday
46509,59,Male,Australia,481595,Video,Tech,17784,391,1601,3552,94595,2023-01-13,672597,False,Desktop,Neutral,#music #foodie #fun,0.209059675,3,19776,3,0,0.9866666666666667,Friday
52534,52,Female,USA,716963,Text,Fashion,19981,2621,1781,7191,25914,2022-03-28,123163,False,Tablet,Positive,#music #travel,0.940919966,2,24383,2,0,1.9975,Monday
28787,63,Female,Brazil,191634,Image,Education,3511,2080,498,5457,16157,2023-11-05,215609,False,Desktop,Positive,#fitness #tech #music,0.376864517,3,6089,3,0,1.5158333333333334,Sunday
58845,20,Male,India,768942,Text,Music,3828,920,1639,3155,80609,2023-11-11,452965,False,Desktop,Positive,#tech #lifestyle,0.079234329,2,6387,2,0,0.8763888888888889,Saturday
43062,40,Female,India,769120,Reel,Fashion,7651,1945,140,287,50018,2022-03-31,67309,False,Desktop,Neutral,#travel #fitness,0.194649926,2,9736,2,0,0.07972222222222222,Thursday
85713,28,Female,Australia,433935,Text,Travel,10105,1497,1714,3705,49824,2023-05-03,127412,True,Desktop,Positive,#fitness #foodie,0.266197013,2,13316,2,0,1.0291666666666666,Wednesday
97263,64,Female,Japan,444302,Reel,Travel,10370,1114,772,516,53715,2023-08-16,443564,False,Tablet,Positive,#fashion #fitness,0.228167179,2,12256,2,0,0.14333333333333334,Wednesday
70461,31,Other,Japan,533525,Text,Education,11784,412,174,7041,46580,2022-03-30,630965,False,Tablet,Negative,#fitness,0.26556462,1,12370,1,0,1.9558333333333333,Wednesday
85418,54,Male,India,129715,Video,Fashion,2771,2346,419,2201,38188,2022-10-20,474397,False,Tablet,Neutral,#fashion #fun #reels,0.144967005,3,5536,3,0,0.6113888888888889,Thursday
76672,29,Other,India,318400,Image,Tech,6777,1788,675,6424,89768,2023-03-22,612622,False,Mobile,Neutral,#travel #lifestyle,0.102932002,2,9240,2,0,1.7844444444444445,Wednesday
44832,57,Other,UK,601328,Image,Music,113,2120,1457,6577,43392,2023-02-03,108655,False,Tablet,Negative,#fashion #foodie #love,0.085038717,3,3690,3,0,1.8269444444444445,Friday
41966,25,Male,France,450404,Image,Fashion,531,260,1463,4437,94953,2023-05-29,746353,False,Desktop,Neutral,#love #music #tech,0.02373806,3,2254,3,0,1.2325,Monday
82545,19,Male,UK,759012,Video,Education,9714,2737,1554,4181,50002,2023-01-30,28387,False,Mobile,Neutral,#fun #fashion,0.280088796,2,14005,2,0,1.1613888888888888,Monday
22987,39,Other,USA,912729,Video,Fashion,3410,2013,531,3658,84831,2022-01-17,770829,False,Desktop,Negative,#foodie #music #love,0.070186606,3,5954,3,0,1.0161111111111112,Monday
47311,22,Male,Germany,329030,Text,Fashion,9236,1497,917,6922,23838,2023-12-09,431629,False,Desktop,Negative,#fitness #music,0.481919624,2,11650,2,0,1.9227777777777777,Saturday
41575,46,Female,UK,507244,Text,Fitness,8324,958,1822,4286,85574,2023-09-24,206467,False,Tablet,Positive,#fashion #lifestyle,0.129759039,2,11104,2,0,1.1905555555555556,Sunday
73852,48,Female,USA,244875,Text,Tech,11159,1848,360,3323,68054,2022-08-30,225343,False,Mobile,Negative,#reels #travel,0.196417551,2,13367,2,0,0.9230555555555555,Tuesday
11007,37,Other,Canada,368451,Text,Food,1726,2038,1774,4076,68624,2023-11-17,442396,False,Mobile,Negative,#tech #reels #lifestyle,0.08070063,3,5538,3,0,1.1322222222222222,Friday
80981,18,Other,USA,524541,Image,Education,8217,2779,445,5187,99258,2023-06-28,524607,False,Tablet,Positive,#foodie,0.115265268,1,11441,1,0,1.4408333333333334,Wednesday
86242,36,Male,USA,420760,Text,Fashion,10105,2732,555,3936,35718,2023-12-08,78951,False,Mobile,Negative,#love #fitness #tech,0.166162719,3,13392,3,0,1.0933333333333333,Friday
57517,30,Male,India,744116,Video,Education,12832,1188,707,1169,69015,2022-01-04,318926,False,Desktop,Positive,#tech,0.213388394,1,14727,1,0,0.32472222222222225,Tuesday
39257,35,Other,UAE,840158,Video,Food,9453,2887,1730,990,30865,2022-10-08,607412,False,Mobile,Neutral,#lifestyle #foodie,0.455856148,2,14070,2,0,0.275,Saturday
97272,18,Other,Brazil,560287,Video,Tech,2065,334,1380,4971,65829,2023-06-17,514810,False,Desktop,Positive,#fitness #fun #fashion,0.05740631,3,3779,3,0,1.3808333333333334,Saturday
52207,41,Female,India,246004,Reel,Music,933,2779,1880,3705,46236,2023-04-16,318361,False,Mobile,Neutral,#foodie #reels #music,0.120944718,3,5592,3,0,1.0291666666666666,Sunday
23281,37,Female,India,508965,Reel,Education,1050,803,560,6043,91789,2022-08-26,96054,False,Mobile,Neutral,#fitness #tech,0.026288553,2,2413,2,0,1.678611111111111,Friday
71246,29,Male,UAE,370871,Reel,Fashion,7116,2437,996,7721,94640,2023-08-28,557082,False,Tablet,Negative,#fun #travel #fitness,0.111464497,3,10549,3,0,2.144722222222222,Monday
11435,58,Female,UAE,286478,Text,Music,11106,2807,58,1851,25422,2023-04-23,400038,False,Tablet,Positive,#tech,0.54956337,1,13971,1,0,0.5141666666666667,Sunday
36660,36,Male,Brazil,641620,Image,Food,19986,2930,1667,2709,54213,2022-03-30,239601,False,Mobile,Positive,#lifestyle #tech #music,0.453452124,3,24583,3,0,0.7525,Wednesday
15084,23,Male,Germany,588286,Image,Education,6878,971,1012,4007,11379,2022-04-23,332252,False,Desktop,Positive,#music #travel #tech,0.767466385,3,8861,3,0,1.1130555555555555,Saturday
92197,38,Male,Canada,504050,Text,Lifestyle,792,1094,1190,2621,22116,2023-09-02,395429,False,Tablet,Positive,#tech,0.139084825,1,3076,1,0,0.7280555555555556,Saturday
23507,63,Female,UK,251397,Text,Food,11367,940,1670,5374,80715,2022-05-22,51485,True,Tablet,Positive,#tech #music,0.173164839,2,13977,2,0,1.4927777777777778,Sunday
82595,46,Other,USA,764573,Reel,Tech,5963,902,966,2178,24825,2023-10-24,374372,True,Tablet,Neutral,#lifestyle #travel,0.315448137,2,7831,2,0,0.605,Tuesday
93807,40,Other,UK,614507,Video,Fashion,9547,1268,944,838,73619,2023-07-14,317502,False,Mobile,Positive,#love #foodie #fitness,0.159727788,3,11759,3,0,0.23277777777777778,Friday
55539,15,Female,Japan,616529,Video,Fitness,1385,23,1624,5054,22237,2022-02-20,605451,False,Desktop,Neutral,#lifestyle #reels,0.136349328,2,3032,2,0,1.403888888888889,Sunday
60192,50,Male,Germany,419115,Reel,Music,9563,2748,262,1555,21381,2023-06-07,568088,False,Mobile,Positive,#lifestyle #tech,0.588045461,2,12573,2,0,0.43194444444444446,Wednesday
90395,26,Other,Australia,873559,Image,Fitness,4138,2450,1454,1222,21816,2023-05-23,651280,False,Desktop,Positive,#tech #music #love,0.36862853,3,8042,3,0,0.33944444444444444,Tuesday
83609,38,Other,UAE,697330,Video,Food,14344,2488,195,6364,59772,2022-09-20,561592,False,Desktop,Positive,#lifestyle #foodie,0.284865823,2,17027,2,0,1.7677777777777777,Tuesday
19077,38,Male,USA,195195,Video,Lifestyle,7693,1876,353,2043,38658,2023-12-10,390285,False,Tablet,Negative,#fun,0.256660976,1,9922,1,0,0.5675,Sunday
30953,33,Male,Canada,762951,Text,Lifestyle,11394,1757,885,1433,27065,2022-07-05,59545,False,Tablet,Positive,#tech #foodie,0.518603362,2,14036,2,0,0.39805555555555555,Tuesday
86919,51,Female,UK,489288,Image,Education,6327,881,940,6786,82693,2022-08-09,603611,False,Mobile,Negative,#fitness,0.098533129,1,8148,1,0,1.885,Tuesday
77889,42,Female,Brazil,899428,Text,Music,3353,2973,1643,7338,36569,2022-03-22,273047,False,Tablet,Positive,#music #fun #tech,0.217916815,3,7969,3,0,2.0383333333333336,Tuesday
33821,20,Female,France,938917,Image,Tech,10105,1878,1897,1168,83380,2023-02-13,58166,False,Desktop,Neutral,#foodie #tech #reels,0.20555289,3,13880,3,0,0.3244444444444444,Monday
34860,32,Other,Brazil,134370,Image,Music,4628,2532,46,6995,63680,2022-03-27,52448,True,Desktop,Neutral,#reels,0.113159548,1,7206,1,0,1.9430555555555555,Sunday
31195,60,Male,UAE,944004,Reel,Tech,19832,1241,752,6497,77445,2023-07-10,349625,False,Desktop,Positive,#tech #music #travel,0.281812899,3,21825,3,0,1.8047222222222221,Monday
97266,34,Other,UAE,915530,Reel,Lifestyle,14281,2369,229,947,92374,2022-10-11,430217,True,Tablet,Positive,#travel #music,0.182724576,2,16879,2,0,0.26305555555555554,Tuesday
31427,19,Other,India,816921,Image,Lifestyle,16452,1273,1434,160,34312,2023-04-05,682663,False,Mobile,Positive,#fitness #reels,0.558376078,2,19159,2,0,0.044444444444444446,Wednesday
37083,21,Female,Canada,364340,Image,Fashion,10058,565,1924,4559,12317,2023-12-01,628553,False,Mobile,Neutral,#fashion #foodie,1.018673378,2,12547,2,0,1.2663888888888888,Friday
97046,57,Female,Germany,766451,Text,Travel,12093,2057,756,3131,21971,2023-04-06,210622,False,Desktop,Positive,#tech #love,0.678439762,2,14906,2,0,0.8697222222222222,Thursday
54064,41,Male,UK,820614,Reel,Tech,16684,850,761,2627,68989,2023-10-23,194496,False,Mobile,Positive,#lifestyle #music,0.265187204,2,18295,2,0,0.7297222222222223,Monday
17813,20,Male,Germany,411406,Image,Music,15987,2974,1100,6071,23265,2022-12-18,390442,False,Desktop,Positive,#love #fitness,0.862282398,2,20061,2,0,1.686388888888889,Sunday
41598,16,Male,USA,761383,Image,Fitness,18984,284,61,5311,88080,2023-03-16,522655,False,Tablet,Positive,#travel,0.219448229,1,19329,1,0,1.4752777777777777,Thursday
37082,47,Other,USA,120543,Text,Education,18537,2200,1594,2535,56464,2023-07-23,103562,False,Mobile,Negative,#music #foodie #travel,0.395490932,3,22331,3,0,0.7041666666666667,Sunday
54569,57,Male,USA,587129,Text,Education,12921,370,1724,3463,55112,2023-07-04,76702,False,Desktop,Positive,#fashion #foodie,0.272445202,2,15015,2,0,0.9619444444444445,Tuesday
21745,52,Male,UAE,988603,Video,Food,14026,2348,1591,4804,81192,2023-12-14,429926,True,Tablet,Negative,#fun,0.221265642,1,17965,1,0,1.3344444444444445,Thursday
36029,19,Female,Brazil,271481,Text,Education,3082,1840,77,160,78647,2022-08-17,314125,True,Mobile,Positive,#lifestyle #love #music,0.063562501,3,4999,3,0,0.044444444444444446,Wednesday
23025,39,Other,India,694828,Image,Lifestyle,7074,1878,733,1784,47702,2023-01-21,111640,False,Mobile,Positive,#fun #fashion #love,0.203031319,3,9685,3,0,0.4955555555555556,Saturday
24288,13,Other,Germany,241035,Video,Fashion,17623,2193,558,1944,46762,2022-05-11,465401,False,Tablet,Neutral,#fun #fitness #lifestyle,0.43569565,3,20374,3,0,0.54,Wednesday
99186,39,Male,UAE,769156,Image,Food,10560,1610,943,6598,83790,2022-06-20,256464,False,Mobile,Negative,#music #reels #tech,0.156498389,3,13113,3,0,1.8327777777777778,Monday
16540,28,Other,UAE,665260,Text,Food,459,2749,649,3182,22394,2022-11-26,8696,False,Tablet,Negative,#music #lifestyle,0.172233634,2,3857,2,0,0.8838888888888888,Saturday
91958,50,Female,Australia,172613,Reel,Music,19010,140,1012,3974,78372,2022-02-04,314980,False,Tablet,Neutral,#love #lifestyle,0.26270862,2,20162,2,0,1.103888888888889,Friday
78878,38,Female,UAE,719672,Video,Fashion,2801,2131,1984,7226,42762,2022-07-20,416304,False,Desktop,Neutral,#fashion #fun #tech,0.161732379,3,6916,3,0,2.007222222222222,Wednesday
51846,56,Other,Canada,702350,Reel,Tech,16847,1129,1047,6688,82214,2022-06-17,734168,False,Desktop,Positive,#foodie #fitness #reels,0.231383949,3,19023,3,0,1.8577777777777778,Friday
85932,35,Male,USA,365405,Reel,Lifestyle,997,1627,1052,3624,79632,2023-05-24,790786,False,Tablet,Positive,#tech #foodie #fitness,0.046162347,3,3676,3,0,1.0066666666666666,Wednesday
27482,53,Other,UK,379190,Video,Music,6384,1378,1514,3744,62758,2023-05-26,519530,False,Mobile,Neutral,#fun #fashion #travel,0.147805857,3,9276,3,0,1.04,Friday
33411,38,Female,Canada,899829,Reel,Fitness,13223,2068,1158,6172,90786,2022-09-03,360419,False,Desktop,Negative,#fun,0.181184324,1,16449,1,0,1.7144444444444444,Saturday
60975,54,Male,India,553652,Reel,Tech,15299,1244,350,766,92841,2022-08-12,518564,False,Mobile,Positive,#travel #foodie #tech,0.181956248,3,16893,3,0,0.2127777777777778,Friday
70545,45,Other,India,977237,Reel,Education,11198,1110,912,2027,55106,2022-12-07,759146,False,Tablet,Positive,#lifestyle #fun,0.239901281,2,13220,2,0,0.5630555555555555,Wednesday
88797,62,Male,India,387901,Reel,Tech,1678,1715,349,4006,22398,2023-07-24,494420,False,Mobile,Negative,#foodie,0.167068488,1,3742,1,0,1.1127777777777779,Monday
62307,38,Male,USA,770659,Video,Travel,864,452,1304,184,30656,2023-06-21,546345,False,Mobile,Neutral,#fitness #fashion,0.085464509,2,2620,2,0,0.051111111111111114,Wednesday
13093,38,Female,UAE,355456,Image,Music,9382,341,475,1896,37511,2023-03-16,641159,False,Tablet,Negative,#lifestyle,0.271866919,1,10198,1,0,0.5266666666666666,Thursday
87258,53,Male,India,757262,Reel,Food,2697,392,291,3295,90600,2023-06-28,387942,False,Desktop,Positive,#fun,0.037306843,1,3380,1,0,0.9152777777777777,Wednesday
62930,47,Male,UK,870376,Video,Lifestyle,2926,1269,1606,2539,33528,2023-09-05,34539,False,Mobile,Positive,#lifestyle #travel,0.173019566,2,5801,2,0,0.7052777777777778,Tuesday
54413,60,Male,UAE,666687,Video,Education,15735,1709,1442,732,22099,2022-05-30,477212,False,Tablet,Positive,#reels,0.854608806,1,18886,1,0,0.20333333333333334,Monday
43756,17,Other,Australia,672618,Video,Music,14223,970,887,5951,64812,2023-12-06,317995,False,Tablet,Neutral,#travel #fitness,0.248102203,2,16080,2,0,1.6530555555555555,Wednesday
63268,60,Female,USA,876343,Text,Food,7542,1606,467,1621,30461,2023-09-13,571406,False,Desktop,Neutral,#music #love #fitness,0.315649519,3,9615,3,0,0.4502777777777778,Wednesday
49214,44,Female,Brazil,234918,Image,Music,4429,2205,1012,577,8588,2022-12-22,115924,False,Tablet,Neutral,#lifestyle,0.915579879,1,7646,1,0,0.16027777777777777,Thursday
91871,15,Other,Canada,767719,Image,Fitness,15362,2858,1265,2161,38481,2023-06-17,781164,False,Tablet,Positive,#music #fitness #tech,0.506353785,3,19485,3,0,0.6002777777777778,Saturday
38602,64,Other,Japan,280448,Reel,Fitness,13931,698,305,377,23454,2023-01-08,708774,False,Mobile,Negative,#travel #fashion #fitness,0.636735738,3,14934,3,0,0.10472222222222222,Sunday
63331,59,Female,Canada,692344,Video,Education,7218,165,1207,3848,16814,2023-02-16,689607,False,Mobile,Neutral,#travel #tech #foodie,0.510883787,3,8590,3,0,1.068888888888889,Thursday
58901,47,Male,India,140832,Text,Music,2397,2081,1012,1308,6877,2022-09-09,721594,False,Desktop,Neutral,#fun #fashion,0.720517668,2,5490,2,0,0.36333333333333334,Friday
15626,60,Other,UAE,729275,Image,Education,5814,2267,448,2171,91496,2023-06-20,789305,False,Tablet,Neutral,#love #music #fashion,0.09321719,3,8529,3,0,0.6030555555555556,Tuesday
17424,43,Female,Germany,805322,Reel,Lifestyle,7522,934,229,155,9370,2022-01-20,139279,False,Tablet,Positive,#love #fitness,0.926894344,2,8685,2,0,0.043055555555555555,Thursday
22857,43,Male,France,450816,Reel,Fitness,19187,2556,1064,6253,56167,2023-05-03,250928,False,Mobile,Positive,#fitness #reels #fun,0.406056937,3,22807,3,0,1.7369444444444444,Wednesday
11980,64,Male,UAE,541588,Reel,Travel,15762,952,1415,1702,38981,2022-11-17,389040,False,Mobile,Neutral,#foodie #music #love,0.465072728,3,18129,3,0,0.4727777777777778,Thursday
58290,35,Other,UK,119674,Reel,Tech,15577,2262,823,2635,99989,2022-02-21,765840,False,Tablet,Positive,#foodie #music,0.18664053,2,18662,2,0,0.7319444444444444,Monday
94976,62,Male,Canada,374722,Image,Lifestyle,6510,2067,1693,4821,14205,2023-11-29,678173,False,Desktop,Positive,#reels #fun #lifestyle,0.722984864,3,10270,3,0,1.3391666666666666,Wednesday
92711,26,Other,Brazil,310121,Image,Education,15005,209,835,5813,94698,2023-12-20,546336,False,Mobile,Negative,#fashion,0.169475596,1,16049,1,0,1.6147222222222222,Wednesday
36385,62,Male,Japan,530645,Video,Tech,15919,425,1044,1413,94680,2023-08-30,781773,False,Desktop,Neutral,#reels #travel,0.18365019,2,17388,2,0,0.3925,Wednesday
48158,27,Other,France,540087,Video,Tech,11561,980,346,44,64656,2022-12-14,531423,True,Tablet,Positive,#foodie #love,0.199316382,2,12887,2,0,0.012222222222222223,Wednesday
33019,27,Other,Brazil,579742,Text,Travel,10349,2119,9,5031,22889,2022-11-22,323702,False,Desktop,Positive,#fun,0.545109004,1,12477,1,0,1.3975,Tuesday
95530,39,Female,India,807564,Image,Music,6058,1546,544,5236,17986,2023-11-18,82236,False,Tablet,Neutral,#fashion #music,0.453019015,2,8148,2,0,1.4544444444444444,Saturday
31563,27,Male,Japan,816300,Image,Travel,11553,1898,1994,2169,17229,2022-08-07,357216,False,Desktop,Negative,#travel #love #fitness,0.896453654,3,15445,3,0,0.6025,Sunday
49341,62,Female,Germany,585731,Text,Fitness,3515,2034,872,6625,35480,2023-06-06,149386,False,Desktop,Positive,#foodie #fun,0.180975197,2,6421,2,0,1.8402777777777777,Tuesday
46444,20,Other,Australia,727517,Text,Lifestyle,1674,2313,714,2725,67406,2022-01-19,689813,False,Tablet,Neutral,#fashion #lifestyle,0.069741566,2,4701,2,0,0.7569444444444444,Wednesday
78916,27,Female,UAE,243274,Video,Fashion,11057,2567,3,1423,77607,2023-08-03,192935,False,Mobile,Positive,#lifestyle,0.175589831,1,13627,1,0,0.3952777777777778,Thursday
18711,15,Female,Australia,594166,Image,Tech,17745,274,1046,4014,34829,2022-10-21,766507,False,Mobile,Neutral,#tech #fitness,0.54738867,2,19065,2,0,1.115,Friday
92970,25,Other,Japan,619071,Text,Fitness,16939,1846,1844,4595,40619,2022-11-22,437884,False,Desktop,Neutral,#fitness #love #lifestyle,0.507865777,3,20629,3,0,1.2763888888888888,Tuesday
40707,46,Other,Japan,250362,Reel,Lifestyle,14594,1794,1012,3018,23461,2022-06-07,461439,False,Mobile,Positive,#lifestyle,0.763351946,1,17400,1,0,0.8383333333333334,Tuesday
49110,36,Other,Canada,923509,Video,Music,9954,52,900,6292,88629,2022-04-14,47943,False,Tablet,Neutral,#tech #foodie,0.123052274,2,10906,2,0,1.7477777777777779,Thursday
71788,52,Male,UAE,355672,Image,Food,2112,2859,1809,1560,66101,2023-08-21,792052,False,Desktop,Neutral,#foodie,0.102570309,1,6780,1,0,0.43333333333333335,Monday
92879,44,Male,UAE,739424,Image,Food,18594,1845,272,891,84089,2023-08-29,563156,False,Desktop,Positive,#reels #travel #music,0.246298565,3,20711,3,0,0.2475,Tuesday
48827,44,Male,Canada,250468,Text,Lifestyle,15523,1423,1977,3132,25908,2023-11-17,116689,False,Mobile,Negative,#fashion #lifestyle,0.730392157,2,18923,2,0,0.87,Friday
15655,42,Female,Germany,554064,Reel,Travel,1701,1437,1474,1889,13974,2022-10-09,288215,True,Tablet,Neutral,#lifestyle #love,0.330041506,2,4612,2,0,0.5247222222222222,Sunday
54859,64,Other,Brazil,838848,Reel,Fashion,2712,1627,1130,5173,23047,2022-05-27,677739,False,Mobile,Positive,#tech #music,0.237297696,2,5469,2,0,1.4369444444444444,Friday
63625,61,Female,Japan,160530,Video,Education,2316,1947,880,1246,40384,2023-05-29,688089,False,Desktop,Positive,#fun #fitness,0.127352417,2,5143,2,0,0.3461111111111111,Monday
62098,25,Female,USA,295346,Reel,Education,14659,488,1401,3802,59251,2022-03-09,455945,False,Mobile,Negative,#tech #travel #fun,0.279286426,3,16548,3,0,1.056111111111111,Wednesday
25251,13,Male,USA,742467,Reel,Lifestyle,6469,2549,1223,472,19532,2023-05-19,783117,False,Tablet,Neutral,#music #travel,0.524319066,2,10241,2,0,0.13111111111111112,Friday
10526,46,Male,Brazil,127122,Reel,Music,1610,2354,1975,5435,69678,2022-03-10,209250,False,Mobile,Neutral,#fashion #fun #tech,0.085234938,3,5939,3,0,1.5097222222222222,Thursday
78760,27,Other,France,915813,Text,Food,6343,416,935,2217,86159,2023-07-13,93586,False,Desktop,Positive,#foodie #music,0.089300015,2,7694,2,0,0.6158333333333333,Thursday
21536,26,Other,UK,467758,Video,Fitness,9319,920,1750,2079,38992,2022-03-05,768856,True,Tablet,Neutral,#fitness,0.307473328,1,11989,1,0,0.5775,Saturday
